pool,card_id,name,card_class,set,type,cost,attack,health_or_durability,races,mechanics,text,status
legendary_minion_play,TIME_064,Chrono-Lord Deios,NEUTRAL,TIME_TRAVEL,MINION,7,4,8,,AURA,"[x]Your <b>Battlecries</b>, <b>Deathrattles</b>, Hero Power, and end of turn effects trigger twice.",needs_rule
legendary_minion_play,TIME_103,Chromie,NEUTRAL,TIME_TRAVEL,MINION,6,4,6,,DEATHRATTLE,<b>Deathrattle:</b> Draw another copy of cards you've played this game.@ <i>(@ cards)</i>,needs_rule
legendary_minion_play,TIME_714,Chrono-Lord Epoch,WARRIOR,TIME_TRAVEL,MINION,6,7,5,DRAGON,BATTLECRY,<b>Battlecry:</b> Destroy all minions that your opponent played last turn.,generated_supported
legendary_minion_play,TLC_100,Elise the Navigator,NEUTRAL,THE_LOST_CITY,MINION,4,3,5,,BATTLECRY,"<b>Battlecry:</b> If your deck started with 10 cards of different Costs, craft a custom location.",needs_rule
legendary_minion_play,TLC_102,Torga,NEUTRAL,THE_LOST_CITY,MINION,4,2,7,"BEAST,UNDEAD",BATTLECRY,<b>Battlecry:</b> Draw a <b>Kindred</b> card and another card that activates it.,generated_supported
legendary_minion_play,TLC_106,Endbringer Umbra,NEUTRAL,THE_LOST_CITY,MINION,7,6,6,,BATTLECRY,[x]<b>Battlecry:</b> Trigger the <b>Deathrattles</b> of 5 friendly minions that died this game.,needs_rule
legendary_minion_play,TLC_110,City Chief Esho,NEUTRAL,THE_LOST_CITY,MINION,6,5,7,,BATTLECRY,"[x]<b>Battlecry:</b> If every minion in your deck shares a minion type, give your other minions +2/+2 <i>(wherever they are)</i>.",generated_supported
legendary_minion_play,TLC_480,"Krog, Crater King",NEUTRAL,THE_LOST_CITY,MINION,9,8,7,BEAST,TRIGGER_VISUAL,"[x]At the end of your turn, set the Attack and Health of all enemy minions to 1.",generated_supported
legendary_minion_play,TLC_624,"Nablya, the Watcher",WARRIOR,THE_LOST_CITY,MINION,6,5,7,,BATTLECRY,[x]<b>Battlecry:</b> Summon copies  of your damaged minions. Give the copies <b>Rush</b>.,generated_supported
rewind_card_play,CORE_EDR_004_2026,Raptor Herald,NEUTRAL,CORE,MINION,3,4,2,BEAST,"BATTLECRY,DISCOVER",[x]<b>Rewind</b> <b>Battlecry:</b> <b>Discover</b> a Beast with a <b>Dark Gift</b>. <b>Kindred:</b> It costs (1) less.,needs_rule
rewind_card_play,END_036,Morchie,NEUTRAL,TIME_TRAVEL,MINION,4,3,6,,"AURA,BATTLECRY,DISCOVER,TRIGGER_VISUAL",[x]Your <b>Rewinds</b> keep BOTH potential outcomes. <b>Battlecry:</b> <b>Discover</b> a <b>Rewind</b> card from any class.,needs_rule
rewind_card_play,TIME_000,Semi-Stable Portal,MAGE,TIME_TRAVEL,SPELL,2,0,0,,,<b>Rewind</b> Add a random minion to your hand. It costs (3) less.,needs_rule
rewind_card_play,TIME_001,Chrono Daggers,ROGUE,TIME_TRAVEL,SPELL,3,0,0,,,<b>Rewind</b> Throw 3 knives at random enemies that deal $2 damage each.,generated_supported
rewind_card_play,TIME_002,Aeon Wizard,NEUTRAL,TIME_TRAVEL,MINION,5,3,5,,BATTLECRY,[x]<b>Rewind</b> <b>Battlecry:</b> Get 2 random spells from your class.,needs_rule
rewind_card_play,TIME_003,Portal Vanguard,NEUTRAL,TIME_TRAVEL,MINION,3,2,2,DRAGON,BATTLECRY,[x]<b>Rewind</b> <b>Battlecry:</b> Draw a random minion. Give it +2/+2.,generated_supported
rewind_card_play,TIME_004,Conflux Crasher,NEUTRAL,TIME_TRAVEL,MINION,7,7,7,DRAGON,BATTLECRY,<b>Rewind</b> <b>Battlecry:</b> Deal 7 damage to a random enemy.,generated_supported
rewind_card_play,TIME_008,Bygone Doomspeaker,WARLOCK,TIME_TRAVEL,MINION,3,3,3,,BATTLECRY,[x]<b>Rewind</b> <b>Battlecry:</b> Both players  discard a random card.,generated_supported
rewind_card_play,TIME_014,Instant Multiverse,SHAMAN,TIME_TRAVEL,SPELL,6,0,0,,OVERLOAD,<b>Rewind</b> Summon 12 Mana worth of random minions. <b>Overload:</b> (3),needs_rule
rewind_card_play,TIME_018,Mend the Timeline,PALADIN,TIME_TRAVEL,SPELL,3,0,0,,,<b>Rewind</b> Get 2 random Holy spells. Restore Health to your hero equal to their Costs.,needs_rule
rewind_card_play,TIME_033,Druid of Regrowth,DRUID,TIME_TRAVEL,MINION,6,3,5,,BATTLECRY,<b>Rewind</b> <b>Battlecry:</b> Cast 2 random Nature spells.,needs_rule
rewind_card_play,TIME_034,Stadium Announcer,WARRIOR,TIME_TRAVEL,MINION,4,3,3,DRAGON,BATTLECRY,[x]<b>Rewind</b> <b>Battlecry:</b> Both players equip a random weapon. Give yours +1/+1.,direct_supported
rewind_card_play,TIME_035,Time Machine,NEUTRAL,TIME_TRAVEL,MINION,6,6,6,MECHANICAL,"DEATHRATTLE,TAUNT",<b>Taunt</b> <b>Deathrattle:</b> Get a random <b>Rewind</b> card.,needs_rule
rewind_card_play,TIME_038,Mister Clocksworth,NEUTRAL,TIME_TRAVEL,MINION,8,3,3,MECHANICAL,BATTLECRY,"[x]<b>Rewind</b>, <b>Rewind</b>, <b>Rewind</b> <b>Battlecry:</b> Summon 2 random <b>Legendary</b> minions.",needs_rule
rewind_card_play,TIME_433,Cease to Exist,PRIEST,TIME_TRAVEL,SPELL,3,0,0,,,<b>Rewind</b> <b>Silence</b> and destroy a random enemy minion.,generated_supported
rewind_card_play,TIME_441,Aeon Rend,DEMONHUNTER,TIME_TRAVEL,SPELL,4,0,0,,,<b>Rewind</b> Deal $4 damage to two random enemies.,generated_supported
rewind_card_play,TIME_602,Wormhole,HUNTER,TIME_TRAVEL,SPELL,3,0,0,,,<b>Rewind</b> Summon a random 3-Cost Beast. It attacks a random enemy.,needs_rule
rewind_card_play,TIME_610,Shadows of Yesterday,DEATHKNIGHT,TIME_TRAVEL,SPELL,6,0,0,,,<b>Rewind</b> Summon four 3/2 Shades. They each gain two random <b>Bonus Effects</b>.,generated_supported
aura_card_play,CAP_104,Blastpowder Engineer,WARRIOR,ESCAPEFROM_VIOLET_HOLD,MINION,2,2,3,PIRATE,AURA,"[x]On your turn, friendly Pirates deal 1 more damage.",generated_supported
aura_card_play,CAP_106,Captain Crowley,WARRIOR,ESCAPEFROM_VIOLET_HOLD,MINION,5,4,5,PIRATE,"AURA,BATTLECRY",[x]Your Cannoneers fire an additional shot. <b>Battlecry</b>: Summon  two 1/1 Cannoneers.,generated_supported
aura_card_play,CATA_151,"Azshara, Ocean Lord",DEMONHUNTER,CATACLYSM,MINION,8,8,8,NAGA,"AURA,COLOSSAL",<b>Colossal +2</b> Your hero has <b>Windfury</b>.,generated_supported
aura_card_play,CATA_154,Sinestra,ROGUE,CATACLYSM,MINION,6,5,5,DRAGON,"AURA,COLOSSAL",<b>Colossal +2</b> Your spells from other classes cast twice.,needs_rule
aura_card_play,CATA_613,Survivalist,NEUTRAL,CATACLYSM,MINION,9,6,6,,AURA,[x]Has <b>Immune</b> while you control no other minions.,generated_supported
aura_card_play,CATA_726,"Cho'gall, Mastermind",WARLOCK,CATACLYSM,MINION,9,6,6,,"AURA,COLOSSAL",[x]<b>Colossal +2</b> Your Arms and Soldiers destroy minions in the  enemy's deck instead.,needs_rule
aura_card_play,CATA_898,Scaled Lancer,NEUTRAL,CATACLYSM,MINION,4,6,6,DRAGON,AURA,All enemy minions have <b>Taunt</b>.,generated_supported
aura_card_play,CORE_BT_187,Kayn Sunfury,DEMONHUNTER,CORE,MINION,4,3,5,,"AURA,CHARGE",<b>Charge</b> All friendly attacks ignore <b>Taunt</b>.,generated_supported
aura_card_play,CORE_CATA_001,Tichondrius,DEMONHUNTER,CORE,MINION,9,9,8,DEMON,"AURA,BATTLECRY",Your hero is <b>Immune</b>. <b>Battlecry:</b> Your next Demon this turn costs (0).,generated_supported
aura_card_play,CORE_CS2_122,Raid Leader,NEUTRAL,CORE,MINION,3,2,3,,AURA,Your other minions have +1 Attack.,generated_supported
aura_card_play,CORE_CS2_222,Stormwind Champion,NEUTRAL,CORE,MINION,7,7,7,,AURA,Your other minions have +1/+1.,generated_supported
aura_card_play,CORE_EDR_003,Falric,DEATHKNIGHT,CORE,MINION,3,2,4,UNDEAD,"AURA,BATTLECRY",You gain twice as many <b>Corpses</b> as normal. <b>Battlecry:</b> Draw a card that spends <b>Corpses</b>.,generated_supported
aura_card_play,CORE_EX1_162,Dire Wolf Alpha,NEUTRAL,CORE,MINION,2,2,2,BEAST,"ADJACENT_BUFF,AURA",Adjacent minions have +1 Attack.,generated_supported
aura_card_play,CORE_EX1_507,Murloc Warleader,NEUTRAL,CORE,MINION,3,3,3,MURLOC,AURA,Your other Murlocs have +2 Attack.,generated_supported
aura_card_play,CORE_NEW1_027,Southsea Captain,NEUTRAL,CORE,MINION,3,3,3,PIRATE,AURA,Your other Pirates have +1/+1.,generated_supported
aura_card_play,CORE_OG_044,Fandral Staghelm,DRUID,CORE,MINION,4,3,6,,AURA,Your <b>Choose One</b> cards and powers have both effects combined.,needs_rule
aura_card_play,EDR_258,Toreth the Unbreaking,PALADIN,EMERALD_DREAM,MINION,5,3,4,,"AURA,DIVINE_SHIELD,TAUNT","[x]<b>Divine Shield</b>, <b>Taunt</b> Your <b><b>Divine Shield</b>s</b> take three hits to break.",generated_supported
aura_card_play,EDR_480,Goldrinn,HUNTER,EMERALD_DREAM,MINION,9,9,9,BEAST,"AURA,RUSH",<b>Rush</b> Friendly Beasts deal double damage.,generated_supported
aura_card_play,EDR_810,Hideous Husk,DEATHKNIGHT,EMERALD_DREAM,MINION,6,3,5,"BEAST,UNDEAD","AURA,BATTLECRY",[x]Your Leeches steal 1 more Health from their victims. <b>Battlecry:</b> Summon two 0/2 Leeches.,generated_supported
aura_card_play,EDR_844,"Naralex, Herald of the Flights",NEUTRAL,EMERALD_DREAM,MINION,7,7,7,,AURA,Your first Dragon each turn costs (1).,generated_supported
aura_card_play,END_036,Morchie,NEUTRAL,TIME_TRAVEL,MINION,4,3,6,,"AURA,BATTLECRY,DISCOVER,TRIGGER_VISUAL",[x]Your <b>Rewinds</b> keep BOTH potential outcomes. <b>Battlecry:</b> <b>Discover</b> a <b>Rewind</b> card from any class.,needs_rule
aura_card_play,JAIL_202,Spiderling,DRUID,ESCAPEFROM_VIOLET_HOLD,MINION,1,1,2,BEAST,AURA,Your hero has +1 Attack on your turn.,generated_supported
aura_card_play,JAIL_459,Arachnathid,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,7,1,7,BEAST,"AURA,RUSH",<b>Rush</b> All friendly minions are <b>Poisonous</b>.,generated_supported
aura_card_play,JAIL_890,Captive Nathrezim,DEMONHUNTER,ESCAPEFROM_VIOLET_HOLD,MINION,10,6,12,DEMON,AURA,"<b>Prepare</b>, <b>Taunt</b> ALL minions cost (2) more.",generated_supported
aura_card_play,TIME_064,Chrono-Lord Deios,NEUTRAL,TIME_TRAVEL,MINION,7,4,8,,AURA,"[x]Your <b>Battlecries</b>, <b>Deathrattles</b>, Hero Power, and end of turn effects trigger twice.",needs_rule
aura_card_play,TIME_606,Quel'dorei Fletcher,HUNTER,TIME_TRAVEL,MINION,1,1,3,,AURA,Your Hero Power costs (0) while your hand has 3 or less cards.,generated_supported
aura_card_play,TIME_852,Azure Queen Sindragosa,MAGE,TIME_TRAVEL,MINION,5,2,8,DRAGON,AURA,"[x]<b>Fabled</b> If you control another Dragon, your Arcane spells cost (2) less.",generated_supported
aura_card_play,TLC_228,Bralma Searstone,SHAMAN,THE_LOST_CITY,MINION,3,1,5,,AURA,Your Elementals deal 1 extra damage.,generated_supported
aura_card_play,TLC_241,Ido of the Threshfleet,PALADIN,THE_LOST_CITY,MINION,4,2,7,,AURA,"[x]While this is alive, you get a 2-Cost Holy spell that gives a minion +2/+2 and <b>Divine Shield</b>.",generated_supported
void_soul_demon_1,CATA_200,Agent of the Old Ones,ROGUE,CATACLYSM,MINION,1,2,1,DEMON,BATTLECRY,[x]<b>Battlecry:</b> Choose a card in your hand to  transform into a Coin.,generated_supported
void_soul_demon_1,CORE_BT_351,Battlefiend,DEMONHUNTER,CORE,MINION,1,1,2,DEMON,TRIGGER_VISUAL,"After your hero attacks, gain +1 Attack.",generated_supported
void_soul_demon_1,CORE_EX1_319,Flame Imp,WARLOCK,CORE,MINION,1,3,2,DEMON,BATTLECRY,<b>Battlecry:</b> Deal 3 damage to your hero.,generated_supported
void_soul_demon_1,CORE_YOD_026,Fiendish Servant,WARLOCK,CORE,MINION,1,2,1,DEMON,DEATHRATTLE,[x]<b>Deathrattle:</b> Give this minion's Attack to a random friendly minion.,generated_supported
void_soul_demon_1,EDR_456,Darkrider,WARRIOR,EMERALD_DREAM,MINION,1,1,1,DEMON,"BATTLECRY,DISCOVER","<b>Battlecry:</b> If you're holding a Dragon, <b>Discover</b> a Dragon with a <b>Dark Gift</b>.",direct_supported
void_soul_demon_2,CATA_612,Frostbitten Imp,NEUTRAL,CATACLYSM,MINION,2,5,3,DEMON,BATTLECRY,<b>Battlecry:</b> <b>Freeze</b> this.,generated_supported
void_soul_demon_2,CORE_BT_156,Imprisoned Vilefiend,NEUTRAL,CORE,MINION,2,3,5,DEMON,RUSH,<b>Dormant</b> for 2 turns. <b>Rush</b>,generated_supported
void_soul_demon_2,CORE_LOOT_013,Vulgar Homunculus,WARLOCK,CORE,MINION,2,2,4,DEMON,"BATTLECRY,TAUNT",<b>Taunt</b> <b>Battlecry:</b> Deal 2 damage to your hero.,generated_supported
void_soul_demon_3,CATA_490,Ocular Occultist,WARLOCK,CATACLYSM,MINION,3,3,6,DEMON,"BATTLECRY,TAUNT",[x]<b>Taunt</b> <b>Battlecry:</b> Choose a card in your hand to discard.,generated_supported
void_soul_demon_3,EDR_521,Tricky Satyr,ROGUE,EMERALD_DREAM,MINION,3,4,3,DEMON,BATTLECRY,<b>Battlecry:</b> Get a copy of the lowest Cost card in your opponent's hand.,generated_supported
void_soul_demon_3,EDR_780,Bloodthistle Illusionist,NEUTRAL,EMERALD_DREAM,MINION,3,2,4,DEMON,BATTLECRY,[x]<b>Battlecry:</b> Summon a copy of this. One secretly dies when it takes damage.,generated_supported
void_soul_demon_3,JAIL_399,Imp Gang Stooge,WARLOCK,ESCAPEFROM_VIOLET_HOLD,MINION,3,2,5,DEMON,"DEATHRATTLE,TAUNT",[x]<b>Taunt</b>. <b>Deathrattle:</b> Put two 8/8 Demons with <b>Taunt</b> and <b>Lifesteal</b> on the bottom of your deck.,generated_supported
void_soul_demon_4,CORE_TTN_843,Eredar Deceptor,DEMONHUNTER,CORE,MINION,4,3,5,DEMON,TRIGGER_VISUAL,"Whenever you draw a card, summon a 1/1 Demon with <b>Rush</b>.",generated_supported
void_soul_demon_4,EDR_102,Treacherous Tormentor,NEUTRAL,EMERALD_DREAM,MINION,4,5,4,DEMON,"BATTLECRY,DISCOVER",<b>Battlecry:</b> <b>Discover</b> a <b>Legendary</b> minion with a <b>Dark Gift</b>.,generated_supported
void_soul_demon_4,EDR_524,Shadowcloaked Assailant,ROGUE,EMERALD_DREAM,MINION,4,3,5,DEMON,BATTLECRY,"[x]<b>Battlecry:</b> If you're holding one of the same cards as your opponent, shuffle theirs into their deck.",generated_supported
void_soul_demon_4,EDR_856,Nightmare Lord Xavius,NEUTRAL,EMERALD_DREAM,MINION,4,4,4,DEMON,"BATTLECRY,DISCOVER",<b>Battlecry:</b> <b>Discover</b> a minion from your deck. Give it a <b>Dark Gift</b>.,generated_supported
void_soul_demon_4,TLC_463,Razidir,WARLOCK,THE_LOST_CITY,MINION,4,7,7,"BEAST,DEMON",BATTLECRY,[x]<b>Battlecry:</b> Discard a random card from your hand. <b>Kindred:</b> Your opponent's hand instead.,generated_supported
void_soul_demon_5,CORE_BT_510,Wrathspike Brute,DEMONHUNTER,CORE,MINION,5,3,6,DEMON,"TAUNT,TRIGGER_VISUAL","[x]<b>Taunt</b> After this is attacked, deal 1 damage to all enemies.",generated_supported
void_soul_demon_5,CORE_EX1_310,Doomguard,WARLOCK,CORE,MINION,5,5,7,DEMON,"BATTLECRY,CHARGE",<b>Charge</b>. <b>Battlecry:</b> Discard two random cards.,generated_supported
void_soul_demon_5,EDR_493,Alara'shi,DEMONHUNTER,EMERALD_DREAM,MINION,5,5,5,"BEAST,DEMON",BATTLECRY,[x]<b>Battlecry:</b> Transform minions in your hand into random Demons. <i>(They keep their   original stats and Cost.)</I>,generated_supported
void_soul_demon_5,EDR_891,Ravenous Felhunter,DEMONHUNTER,EMERALD_DREAM,MINION,5,5,3,DEMON,DEATHRATTLE,<b>Deathrattle:</b> Resurrect a friendly <b>Deathrattle</b> minion that costs (4) or less. Summon a copy of it.,generated_supported
void_soul_demon_6,CORE_ULD_165,Riftcleaver,WARLOCK,CORE,MINION,6,7,5,DEMON,BATTLECRY,<b>Battlecry:</b> Destroy a minion. Your hero takes damage equal to its Health.,generated_supported
void_soul_demon_6,DINO_138,Diabolus Rex,DEMONHUNTER,THE_LOST_CITY,MINION,6,6,5,"BEAST,DEMON",,<b>Kindred:</b> Deal 6 damage to your opponent's left and right-most minions.,generated_supported
void_soul_demon_6,JAIL_007,Sewer Imp,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,6,4,6,DEMON,"DEATHRATTLE,TAUNT",[x]<b>Taunt</b> <b>Deathrattle:</b> Deal 2  damage to all enemies.,generated_supported
void_soul_demon_6,JAIL_398,IMPFERNAL!,NEUTRAL,ESCAPEFROM_VIOLET_HOLD,MINION,6,6,6,DEMON,"DEATHRATTLE,InvisibleDeathrattle",[x]<b>Deathrattle:</b> Deal 3 damage to all other characters. <i>(Also triggers in hand or deck.)</i>,generated_supported
void_soul_demon_7,CORE_BT_493,Priestess of Fury,DEMONHUNTER,CORE,MINION,7,6,7,DEMON,TRIGGER_VISUAL,"At the end of your turn, deal 6 damage randomly split among all enemies.",generated_supported
void_soul_demon_7,CORE_TTN_866,Mythical Terror,DEMONHUNTER,CORE,MINION,7,4,10,"BEAST,DEMON","LIFESTEAL,TRIGGER_VISUAL","[x]<b>Lifesteal</b> At the end of your turn, force all enemy minions to attack this.",generated_supported
void_soul_demon_7,EDR_892,Ferocious Felbat,DEMONHUNTER,EMERALD_DREAM,MINION,7,7,5,DEMON,DEATHRATTLE,[x]<b>Deathrattle:</b> Resurrect a different friendly <b>Deathrattle</b> minion that costs (5) or more. Summon a copy of it.,generated_supported
void_soul_demon_7,END_004,Remnant of Rage,"DEATHKNIGHT,DEMONHUNTER",TIME_TRAVEL,MINION,7,5,4,"DEMON,UNDEAD",BATTLECRY,[x]Costs (1) less for each minion that died this turn.  <b>Battlecry:</b> Draw 2 cards.,generated_supported
void_soul_demon_8,CORE_SW_068,Mo'arg Forgefiend,NEUTRAL,CORE,MINION,8,8,8,"DEMON,MECHANICAL","DEATHRATTLE,TAUNT",<b>Taunt</b> <b>Deathrattle:</b> Gain 8 Armor.,generated_supported
void_soul_demon_8,CS3_020,Illidari Inquisitor,DEMONHUNTER,CORE,MINION,8,8,8,DEMON,"RUSH,TRIGGER_VISUAL","<b>Rush</b>. After your hero attacks an enemy, this attacks it too.",generated_supported
void_soul_demon_8,DINO_132,Asphyxiodon,WARLOCK,THE_LOST_CITY,MINION,8,6,12,"BEAST,DEMON","TAUNT,TRIGGER_VISUAL","[x]<b>Taunt</b>. At the end of your turn, deal 5 damage to a random enemy minion.",generated_supported
void_soul_demon_9,CORE_CATA_001,Tichondrius,DEMONHUNTER,CORE,MINION,9,9,8,DEMON,"AURA,BATTLECRY",Your hero is <b>Immune</b>. <b>Battlecry:</b> Your next Demon this turn costs (0).,generated_supported
void_soul_demon_9,CORE_LOOT_368,Voidlord,WARLOCK,CORE,MINION,9,3,9,DEMON,"DEATHRATTLE,TAUNT",[x]<b>Taunt</b>  <b>Deathrattle:</b> Summon three 1/3 Demons with <b>Taunt</b>.,generated_supported
void_soul_demon_9,EDR_486,Scorching Observer,NEUTRAL,EMERALD_DREAM,MINION,9,7,9,DEMON,"LIFESTEAL,RUSH",<b>Rush</b> <b>Lifesteal</b>,generated_supported
void_soul_demon_9,JAIL_906,Moragg,WARLOCK,ESCAPEFROM_VIOLET_HOLD,MINION,9,6,5,DEMON,DEATHRATTLE,"[x]<b>Prepare</b>. <b>Deathrattle:</b> Summon a random Demon from your deck. Give it ""<b>Deathrattle:</b> Summon Moragg.""",generated_supported
void_soul_demon_10,EDR_421,Omen,DEMONHUNTER,EMERALD_DREAM,MINION,10,6,12,"BEAST,DEMON","DEATHRATTLE,RUSH,WINDFURY","[x]<b>Rush</b>, <b>Windfury</b> <b>Deathrattle:</b> Deal 1 damage to all enemies. <i>(Improves after this attacks!)</i>",generated_supported
void_soul_demon_10,JAIL_890,Captive Nathrezim,DEMONHUNTER,ESCAPEFROM_VIOLET_HOLD,MINION,10,6,12,DEMON,AURA,"<b>Prepare</b>, <b>Taunt</b> ALL minions cost (2) more.",generated_supported
